ensembl_gene_id	chromosome_name	start_position	end_position	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	entrez_gene_id
ENSG00000165072	9	72658497	72841886	110.545484550224	-1.56283447498152	0.402180574364709	0.000101950446932273	0.00156039063964147	MAMDC2	256691
ENSG00000122691	7	19060614	19157295	434.39679330821	-1.56216346641779	0.241082291611122	9.18482354769444e-11	5.49787919646406e-09	TWIST1	7291
ENSG00000115648	2	238394071	238463961	141.974919861144	-1.56181593925241	0.451810649392965	0.000546644360449053	0.00645538088597384	MLPH	79083
ENSG00000091651	16	46723555	46732306	114.658252025436	-1.56120334926443	0.399436742176011	9.28662880278714e-05	0.0014377446340416	ORC6	23594
ENSG00000213853	16	10622279	10674555	728.702171561033	-1.5608858268801	0.412645658835896	0.000155180032756506	0.00222211795090067	EMP2	2013
ENSG00000054654	14	64319683	64693165	98.8528114413247	-1.55735776573408	0.439149916579904	0.000390679764128606	0.00487854756135256	SYNE2	23224
ENSG00000121068	17	59477257	59486827	254.996579642278	-1.55701772370109	0.184196422628498	2.83840855845822e-17	4.90828895167307e-15	TBX2	6909
ENSG00000117425	1	45285516	45308735	20.2073972309572	-1.55603458343453	0.447588962248632	0.000508039969129004	0.00606734325005842	PTCH2	8643
ENSG00000130816	19	10244021	10341962	1664.24621497555	-1.54995650410427	0.178760794431625	4.29993736556213e-18	8.59115864186973e-16	DNMT1	1786
ENSG00000235489	10	65928715	65930611	30.6296256690484	-1.54788389722523	0.464256955268322	0.000855727163253487	0.00945584910964336	NA	NA
ENSG00000132561	8	98881068	99048944	340.545800189273	-1.54566272535383	0.454040698687679	0.000663488488869643	0.0076132536344103	NA	NA
ENSG00000254726	1	156041804	156051789	17.3243297796697	-1.54557748794509	0.409363815822115	0.000159648839644117	0.00227509213892845	MEX3A	92312
ENSG00000113645	5	167718656	167899308	142.381990396214	-1.53758452798267	0.399714145107571	0.00011971436837824	0.00178335207705016	WWC1	23286
ENSG00000167670	19	4402659	4445015	287.738874209912	-1.53462324601986	0.218285103575123	2.05998724889651e-12	1.66431210245546e-10	CHAF1A	10036
ENSG00000163735	4	74861359	74864496	1224.55670421813	-1.5326231708417	0.439696629096553	0.000490965362016604	0.00589916528030515	CXCL5	6374
ENSG00000153094	2	111876955	111926024	85.8727585087557	-1.53140561000146	0.297893233618206	2.73590326121345e-07	8.24686164323239e-06	BCL2L11	10018
ENSG00000154478	10	125425871	125454123	73.7401468261708	-1.52676779420972	0.330214924389156	3.77213541190477e-06	8.72103550664769e-05	GPR26	2849
ENSG00000133119	13	34392186	34540695	176.941194436461	-1.5163410964396	0.279582626875129	5.84143004365899e-08	2.02974249578139e-06	RFC3	5983
ENSG00000104998	19	14142560	14163743	36.8900861211362	-1.51500151344292	0.315694168362622	1.59497120560498e-06	4.01731674188579e-05	IL27RA	9466
ENSG00000255874	13	111521578	111522162	12.6453994878145	-1.51053240828818	0.449727274610718	0.000782889828183108	0.00877893523677455	NA	NA
ENSG00000123136	19	14519631	14530192	478.694103667691	-1.51006316745523	0.132853385349046	6.14791634152382e-30	3.88142949788211e-27	DDX39A	10212
ENSG00000228716	5	79922047	79950802	150.094584641329	-1.50890376895313	0.304977727325794	7.51392120244699e-07	2.07263666004065e-05	DHFR	1719
ENSG00000105516	19	49133287	49140695	35.9158697611166	-1.50805834674812	0.453926455635392	0.000892938177582563	0.00980110687123846	DBP	1628
ENSG00000090447	16	4307187	4323076	66.8187231482693	-1.50149965143269	0.359047425715025	2.89085876092388e-05	0.000529632549941258	TFAP4	7023
ENSG00000089225	12	114791736	114846247	30.2549945749267	-1.49726662478641	0.366433033013834	4.3876414948935e-05	0.000759616855995321	TBX5	6910
ENSG00000101224	20	3767578	3786762	2407.80016295762	-1.49588328132762	0.29553796385167	4.15838758020191e-07	1.20670776002523e-05	CDC25B	994
ENSG00000012171	3	50304990	50314977	339.483296745156	-1.49364377018759	0.33022817632806	6.09502819421671e-06	0.000133296077180107	SEMA3B	7869
ENSG00000230356	7	34789865	34791665	31.7859689028649	-1.49146679638376	0.397227488680219	0.000173554898582237	0.00245082060700896	NA	NA
ENSG00000080839	20	35624752	35724398	224.096116637675	-1.48711633341606	0.323121718312094	4.17768463031827e-06	9.5246055912499e-05	RBL1	5933
ENSG00000144712	3	12837971	12913415	64.9309732733833	-1.48591975262997	0.420054242598225	0.000404014780686074	0.00502173899322707	CAND2	23066
ENSG00000114270	3	48601506	48632700	677.774513740916	-1.48308978155022	0.357294925487548	3.31193632873453e-05	0.000599351023504773	COL7A1	1294
ENSG00000174939	16	29911696	29931185	134.85869108827	-1.48262010569128	0.280990501704874	1.31741691554622e-07	4.25987930474065e-06	ASPHD1	253982
ENSG00000166341	11	6642556	6677085	123.768638452878	-1.48232295116689	0.345768089198447	1.8106658291315e-05	0.000347671354333885	DCHS1	8642
ENSG00000143578	1	153940010	153946839	54.6275548029546	-1.48028725230905	0.287231703129505	2.55485498668451e-07	7.77469969423992e-06	CREB3L4	148327
ENSG00000262904	16	74701404	74702604	21.8509800634942	-1.48017326115247	0.374039621170072	7.58133538828428e-05	0.00121178425638684	NA	NA
ENSG00000167771	11	63678693	63684316	39.4899149124928	-1.47846641295545	0.29725060091963	6.56514777844003e-07	1.83662648825423e-05	RCOR2	283248
ENSG00000113810	3	160117062	160152750	1173.92892430085	-1.47481793467726	0.300310068604396	9.06204943156518e-07	2.42721740662484e-05	SMC4	10051
ENSG00000106809	9	95146249	95166978	1287.30478529355	-1.47309296969136	0.443076271241593	0.000885156635796316	0.00973376040182115	OGN	4969
ENSG00000149781	11	63974150	63991354	56.380713134359	-1.47189286145784	0.28587825628562	2.623396650001e-07	7.95629117338763e-06	FERMT3	83706
ENSG00000188486	11	118964564	118966177	635.758606337504	-1.46409153413612	0.290431586901654	4.62889643547237e-07	1.32760880307389e-05	H2AFX	3014
ENSG00000140534	15	90118713	90174287	97.9253619016019	-1.46398411024197	0.225253003622539	8.07011164977752e-11	4.89073570888338e-09	TICRR	90381
ENSG00000143772	1	226819391	226927024	254.099361932081	-1.46377661390125	0.239667326761541	1.01181556524711e-09	5.08833099733962e-08	ITPKB	3707
ENSG00000090924	19	39903225	39919054	298.348709960977	-1.45737602708212	0.223856711261287	7.4997119169762e-11	4.58195209473112e-09	PLEKHG2	64857
ENSG00000255397	8	61850264	61852430	127.683222360156	-1.45305570554535	0.228510119729408	2.03303766901317e-10	1.15166520828965e-08	NA	NA
ENSG00000267100	19	10762538	10764520	104.424216449682	-1.45171501518662	0.258299000796529	1.9063836613466e-08	7.30284878504525e-07	ILF3-AS1	147727
ENSG00000091844	6	153325594	153452384	41.0968428022583	-1.44773204257891	0.423329718237466	0.000626513730958641	0.00725656522696711	RGS17	26575
ENSG00000125885	20	5931298	5975852	194.718623485846	-1.44452260470842	0.189819211867085	2.74113772284553e-14	3.02445680837845e-12	MCM8	84515
ENSG00000136108	13	53029564	53050763	918.066592051248	-1.44428295569555	0.250777205946149	8.44998028014604e-09	3.49462820816669e-07	CKAP2	26586
ENSG00000162636	1	109102711	109187522	280.329125331489	-1.4435707145993	0.332694174070469	1.43111593033532e-05	0.000282686025785005	FAM102B	284611
ENSG00000159055	21	33640530	33651380	125.371081832307	-1.44351652892954	0.237954078036428	1.30836788101418e-09	6.38423073293552e-08	MIS18A	54069
ENSG00000168077	8	27491385	27534293	7600.38574904994	-1.44254515865133	0.16810265213481	9.37783989930644e-18	1.7775815757852e-15	SCARA3	51435
ENSG00000164032	4	100869243	100871545	1541.27976324275	-1.44059232168883	0.196660790635709	2.38427859709998e-13	2.27429413278215e-11	H2AFZ	3015
ENSG00000112561	6	41651716	41703997	68.3808960237398	-1.4371727797828	0.427332350452419	0.000770650230774797	0.008659783019952	TFEB	7942
ENSG00000130592	11	1874200	1913497	2723.27972017969	-1.43297046614352	0.375583595665214	0.000136008236456068	0.00198998691341214	LSP1	4046
ENSG00000143815	1	225589204	225616627	393.653560623452	-1.43119358374831	0.347467171317082	3.80632759761382e-05	0.000675588877919811	LBR	3930
ENSG00000140848	16	57126449	57181878	260.670276851742	-1.43118109349525	0.295098701747675	1.23561934758919e-06	3.18268851116833e-05	CPNE2	221184
ENSG00000147231	X	105855160	105922672	30.7897400023086	-1.43071940054758	0.376244168276557	0.000143164964159528	0.00207417343958708	CXorf57	55086
ENSG00000149554	11	125495036	125546150	302.507287960738	-1.42862427703106	0.260627236748359	4.2177059725507e-08	1.50443384328497e-06	CHEK1	1111
ENSG00000177721	5	43039335	43043272	19.4564935336558	-1.42563597164103	0.402651072736082	0.000399182309359509	0.00497212337310896	ANXA2R	389289
ENSG00000196460	2	102013823	102091165	169.140552881256	-1.42557446403583	0.283193623921102	4.80546590055342e-07	1.37027605283862e-05	RFX8	731220
ENSG00000218502	13	99867626	99868012	220.814397539177	-1.42549068292728	0.24549538526016	6.37585751186496e-09	2.7010616995107e-07	NA	NA
ENSG00000138658	4	113460492	113558151	57.8202784782109	-1.41925936522706	0.265357324878896	8.86940912899198e-08	2.96683742018431e-06	C4orf21	55345
ENSG00000167693	17	702553	883010	396.820971583833	-1.4191473698165	0.338367675743364	2.73958895551294e-05	0.000504732993236871	NXN	64359
ENSG00000105088	19	9964394	10047228	128.358539659416	-1.41281851329608	0.348061584348056	4.92611631401444e-05	0.000839085595653266	OLFM2	93145
ENSG00000109685	4	1873151	1983934	1870.79238631817	-1.40927217254939	0.178345427689284	2.74628916815222e-15	3.59326419036553e-13	WHSC1	7468
ENSG00000112039	6	35420138	35434880	106.270892561648	-1.406517585769	0.338001010009541	3.16465732986394e-05	0.000575162367818542	FANCE	2178
ENSG00000111331	12	113376157	113411054	342.777217000308	-1.40015054941912	0.312703212363104	7.54974458111469e-06	0.000160147738352627	OAS3	4940
ENSG00000130270	19	1782074	1812275	49.1624873629556	-1.39726485534845	0.296655241084333	2.47640311416286e-06	6.01208867699472e-05	ATP8B3	148229
ENSG00000233440	13	23708313	23708703	16.8899509970955	-1.39532642891461	0.415535524424659	0.000785372310936656	0.00880343412979413	NA	NA
ENSG00000160298	21	47720095	47743789	97.8916528528729	-1.39204245690905	0.280302101053815	6.82698053756632e-07	1.89552877460879e-05	C21orf58	54058
ENSG00000122483	1	93645476	93744287	145.485961182633	-1.38853233933515	0.237926711780214	5.34796143675543e-09	2.3086017472242e-07	CCDC18	343099
ENSG00000173083	4	84213614	84256306	49.227284209507	-1.38415774878961	0.383427981990717	0.000306250167438437	0.00396036571924531	HPSE	10855
ENSG00000102057	X	48818639	48827976	79.004890483438	-1.3825581572391	0.408407011981417	0.000711145204431296	0.0080816924269921	KCND1	3750
ENSG00000257316	12	33138772	33140004	144.564705338656	-1.37401358286174	0.238463890353433	8.31547213453459e-09	3.44864671834765e-07	NA	NA
ENSG00000122035	13	27844464	27847827	48.3078802448563	-1.37027531936337	0.386041020435293	0.000385877209061969	0.00482673643809747	RASL11A	387496
ENSG00000175832	17	41605212	41656988	67.4151566904745	-1.36921961214636	0.285684199929764	1.64491445080554e-06	4.12554031470058e-05	ETV4	2118
ENSG00000142632	1	16524349	16539140	55.34303905413	-1.36707714589897	0.379529118029243	0.000315735907874789	0.00406804546913087	ARHGEF19	128272
ENSG00000146411	6	134309835	134373774	257.021492019678	-1.36658608666886	0.299937319531227	5.20776997394243e-06	0.000115871902279517	SLC2A12	154091
ENSG00000116711	1	186798085	186958113	513.462552881565	-1.3642114868874	0.282129730751121	1.32874878323393e-06	3.40477482844258e-05	PLA2G4A	5321
ENSG00000168496	11	61560109	61564716	369.817601225854	-1.36225082334292	0.188440621640073	4.86305539527899e-13	4.45202935103405e-11	FEN1	2237
ENSG00000131652	16	3074028	3077756	165.446728964412	-1.3610105025596	0.27953878851785	1.12294130263565e-06	2.94373885806172e-05	THOC6	79228
ENSG00000181938	16	58328984	58440048	90.910376176464	-1.35668587705143	0.224391375687423	1.48421990965797e-09	7.17130436741604e-08	GINS3	64785
ENSG00000026652	6	161551011	161695093	176.68697883256	-1.35426385015462	0.216312032716277	3.83263340688871e-10	2.05153352804057e-08	AGPAT4	56895
ENSG00000137752	11	104896170	104972158	52.2444700224034	-1.35269218612751	0.340071213983315	6.95929008539604e-05	0.00112697813704907	CASP1	834
ENSG00000180447	9	89559279	89562104	269.021584299391	-1.35123056742056	0.252267766732781	8.49271712850515e-08	2.8635079303295e-06	GAS1	2619
ENSG00000168237	3	52321105	52329272	47.6069801858329	-1.35040275076008	0.318811444285591	2.27799087523131e-05	0.000426870660206526	GLYCTK	132158
ENSG00000106785	9	100831557	100881494	57.6719737680726	-1.34985237696517	0.397631153942118	0.000686950685843508	0.00785200300749615	TRIM14	9830
ENSG00000101868	X	24712036	25015103	260.275622476409	-1.3470913554152	0.275142278383016	9.78165389054494e-07	2.59644080380084e-05	POLA1	5422
ENSG00000178921	17	8150936	8173809	470.628940021966	-1.34344013653962	0.160073899900016	4.75408072717659e-17	7.89764983722538e-15	PFAS	5198
ENSG00000132646	20	5095599	5107272	1212.77486688573	-1.34133542260639	0.186749037942478	6.84200222095127e-13	6.05742531956674e-11	PCNA	5111
ENSG00000132326	2	239152679	239198743	151.715884109723	-1.33845540521462	0.294552784141124	5.51899387695307e-06	0.000121607040940017	PER2	8864
ENSG00000189362	2	191369068	191399448	82.894819418546	-1.33548067996419	0.304400801192033	1.14795826672403e-05	0.000232811908043634	TMEM194B	100131211
ENSG00000126822	14	65170820	65213610	175.035809573576	-1.33186813364019	0.27376519292144	1.14455813651907e-06	2.98716541013847e-05	PLEKHG3	26030
ENSG00000184588	1	66258197	66840259	245.867154784818	-1.32918261597463	0.169342618607113	4.19122819748216e-15	5.273813523385e-13	PDE4B	5142
ENSG00000168916	5	123972608	124084500	430.251315088433	-1.32513039303029	0.223056527089401	2.83664143039167e-09	1.29643720396726e-07	ZNF608	57507
ENSG00000186638	9	34252379	34329198	71.6699535384382	-1.32272753109754	0.255359764354448	2.22053876954133e-07	6.83260472584154e-06	KIF24	347240
ENSG00000133466	22	37576207	37595425	200.75438352171	-1.32124694271337	0.299472114093243	1.02458078707884e-05	0.000210346876942704	C1QTNF6	114904
ENSG00000133739	8	86019382	86058311	91.4853041789911	-1.3201295927618	0.375615212687176	0.000440450520755255	0.0053952451941727	LRRCC1	85444
ENSG00000126860	17	29644578	29648902	38.1422453773679	-1.3189895291552	0.395712634267139	0.00085853065487667	0.00947974289197279	EVI2A	2123
ENSG00000188312	9	95087766	95382815	74.9436149076436	-1.31309132196304	0.344701055358903	0.000139325483816779	0.00202948500318332	CENPP	401541
ENSG00000136122	13	73302061	73330336	85.0863605726043	-1.31201404879036	0.334867363934091	8.92825960028193e-05	0.00139025084981747	BORA	79866
ENSG00000013573	12	31226779	31257725	122.420171325249	-1.31055284142236	0.210797831103605	5.06401855758409e-10	2.63168767570759e-08	DDX11	1663
ENSG00000185480	12	102513956	102591298	98.2711231974702	-1.30910261354681	0.254356531362717	2.65076283750581e-07	8.02283081934971e-06	PARPBP	55010
ENSG00000100629	14	80943330	81425861	69.5873962367196	-1.30547878123592	0.335776542863791	0.000101098944518654	0.0015497645357266	CEP128	145508
ENSG00000144821	3	108099216	108248169	21.5438785325373	-1.30414538078125	0.365168763449108	0.000355146231730203	0.00449943190756731	MYH15	22989
ENSG00000164654	7	7606503	7648560	851.269149807889	-1.30378221028053	0.290716268518071	7.30083930702904e-06	0.000155877050753045	MIOS	54468
ENSG00000049541	7	73645829	73668774	201.869780705149	-1.30281689749442	0.260154276967399	5.5037774137939e-07	1.55292650883479e-05	RFC2	5982
ENSG00000169258	5	176022803	176037134	147.977899074585	-1.29881617583024	0.196046847837701	3.47178531854771e-11	2.25133096204947e-09	GPRIN1	114787
ENSG00000134668	1	32256023	32281652	456.797399037614	-1.29547368164917	0.236240692398697	4.16514936370295e-08	1.48812189401992e-06	SPOCD1	90853
ENSG00000101680	18	6941743	7117813	200.86605682579	-1.29418592199164	0.27460995858291	2.44318032865936e-06	5.94164375839765e-05	LAMA1	284217
ENSG00000197275	8	95384188	95487337	26.6021612603474	-1.29233456735422	0.362133173198223	0.00035879507650313	0.00453788298212042	RAD54B	25788
ENSG00000181804	3	142984064	143567373	184.347178909844	-1.2899037944832	0.287680115820041	7.33209807898337e-06	0.000156428672579753	SLC9A9	285195
ENSG00000119403	9	123617977	123639606	668.003824201128	-1.28854746379125	0.162563929988473	2.25582000808539e-15	3.01830758547895e-13	PHF19	26147
ENSG00000163701	3	9944296	9958086	30.4246360756481	-1.28711790523291	0.34559733195413	0.000195835984727143	0.00270601405064562	IL17RE	132014
ENSG00000130707	9	133320316	133376661	4904.35810637081	-1.28621648308208	0.131727171598657	1.60300232045892e-22	6.15594527480133e-20	ASS1	445
ENSG00000064687	19	1040102	1065571	160.446552589305	-1.28424855221103	0.316496021580592	4.95565985371586e-05	0.000843146501003325	ABCA7	10347
ENSG00000025770	22	50946645	50961901	419.079223813227	-1.28392772149246	0.153250372574522	5.38462834732236e-17	8.84574779057346e-15	NCAPH2	29781
ENSG00000198554	14	55405668	55493823	252.062771655839	-1.28120314426273	0.192820820874044	3.04192411730093e-11	2.01680933068584e-09	WDHD1	11169
ENSG00000119333	9	131395940	131419066	600.360765425863	-1.27973148569106	0.242554275949751	1.31989189214838e-07	4.260830049217e-06	WDR34	89891
ENSG00000197905	12	3068496	3149839	197.909460590958	-1.27953374171724	0.152837670700074	5.67215991122337e-17	9.26661704833565e-15	TEAD4	7004
ENSG00000173638	21	46913486	46964325	258.095011663731	-1.27754746559847	0.248512167004048	2.73593888130232e-07	8.24686164323239e-06	SLC19A1	6573
ENSG00000167103	9	130683158	130693076	48.8127060992086	-1.27578388340103	0.288492551388862	9.7681948940934e-06	0.000201286078758426	PIP5KL1	138429
ENSG00000141480	17	4613784	4624794	108.473466532606	-1.27331029490167	0.200460995301353	2.12657088119891e-10	1.2000515449819e-08	ARRB2	409
ENSG00000111445	12	118451393	118470935	181.220472274879	-1.27322365120367	0.194656653540025	6.11624304751157e-11	3.815554998205e-09	RFC5	5985
ENSG00000226535	9	109931850	109933429	112.25484174721	-1.27185544163034	0.260786852144458	1.07715697579841e-06	2.833766172096e-05	NA	NA
ENSG00000139910	14	26912299	27066960	196.593964556578	-1.27088510666322	0.197763937299825	1.30770218024174e-10	7.65717890490063e-09	NOVA1	4857
ENSG00000225308	7	21259832	21261047	288.753120275548	-1.27002839098282	0.163278110720276	7.34975449756345e-15	8.62429525765679e-13	NA	NA
ENSG00000231607	13	50601269	50699856	42.099272121284	-1.26871803888846	0.331914961300134	0.000132148919192479	0.00194120394462077	NA	NA
ENSG00000153790	7	25174316	25219975	20.8734712001298	-1.26648712346165	0.376586271127184	0.000770799760179698	0.008659783019952	C7orf31	136895
ENSG00000106571	7	42000548	42277469	873.390638163471	-1.26175622690305	0.199712044664778	2.65180134837942e-10	1.46567786675849e-08	GLI3	2737
ENSG00000141540	17	72209653	72258155	24.2470539546591	-1.26134787300328	0.351599421401033	0.00033391853275671	0.00426521426074122	TTYH2	94015
ENSG00000088756	18	6729717	6915715	298.692444289449	-1.26075640367681	0.206533625528886	1.03210907036913e-09	5.1727907136975e-08	ARHGAP28	79822
ENSG00000258759	14	68265721	68266326	29.185133263617	-1.26057072221883	0.339348729008957	0.000203463880024592	0.00279735935712735	NA	NA
ENSG00000109084	17	26646121	26655707	179.581878867743	-1.25950994858662	0.285751695124272	1.04470398961932e-05	0.000213784754138708	TMEM97	27346
ENSG00000244586	3	55521727	55522336	100.870751928359	-1.2583311723386	0.300482119241896	2.81786568978369e-05	0.000517863818812328	NA	NA
ENSG00000104983	19	46498339	46524576	66.3007533517269	-1.25802421664511	0.29053576030184	1.49099146841632e-05	0.000292565037062428	CCDC61	729440
ENSG00000138092	2	25016005	25045245	251.57521898103	-1.25659166368723	0.175298852348488	7.59445679386052e-13	6.64402625427383e-11	CENPO	79172
ENSG00000154217	17	65373575	65693372	169.648555230806	-1.25585347381144	0.194301994208682	1.02369356465903e-10	6.1029473199531e-09	PITPNC1	26207
ENSG00000168393	2	242615157	242626406	558.088179095667	-1.2501402172003	0.206274829743623	1.35651565433461e-09	6.57576522929091e-08	DTYMK	1841
ENSG00000121236	11	5617339	5634188	101.392078417611	-1.24810541548667	0.210734036403071	3.16781132241711e-09	1.43448975197357e-07	TRIM6	117854
ENSG00000189001	19	36014269	36019253	66.4235331061471	-1.24063687221414	0.277558438189437	7.82846426954215e-06	0.000165703427666687	SBSN	374897
ENSG00000166451	16	81040103	81066719	237.335834149801	-1.24026582268283	0.142172845677131	2.69380249201538e-18	5.68969569206391e-16	CENPN	55839
ENSG00000100505	14	51441980	51562779	42.9503653599703	-1.23938281768796	0.346136468100157	0.000342781169975791	0.00436334016193893	TRIM9	114088
ENSG00000169047	2	227599757	227664475	1351.46742160598	-1.23925055521219	0.204401860576251	1.33759943475544e-09	6.5053972509405e-08	IRS1	3667
ENSG00000113119	5	140019012	140024993	54.9118698291336	-1.236992521582	0.303929961493934	4.70147456825819e-05	0.000806475474150561	TMCO6	55374
ENSG00000213440	21	45466228	45466922	60.8520214712885	-1.23629645486856	0.305418318813886	5.16838109409206e-05	0.000874808408427602	NA	NA
ENSG00000241749	12	66151800	66220754	270.32366751505	-1.23256465025069	0.30070852465492	4.15175114977377e-05	0.000726004030152635	RPSAP52	204010
ENSG00000170779	14	105475910	105487485	268.183943186001	-1.22175818204065	0.176758702398527	4.77829140759697e-12	3.73793854292705e-10	CDCA4	55038
ENSG00000253161	8	37278859	37411701	178.103677263343	-1.22147472853615	0.284392329090338	1.74666549538769e-05	0.000336255850902434	LOC100507439	100507439
ENSG00000213390	10	98978996	99052413	116.924102869293	-1.21897564213947	0.262686002850512	3.47687283578392e-06	8.15314272435611e-05	ARHGAP19	84986
ENSG00000099365	16	31000577	31021949	121.470969819667	-1.21668372669034	0.231285781053124	1.43647733973055e-07	4.60701029672804e-06	STX1B	112755
ENSG00000042088	14	90421283	90511106	195.495263948496	-1.21611806120318	0.186200565210432	6.52332688443822e-11	4.03545556428532e-09	TDP1	55775
ENSG00000137070	9	34650699	34661889	272.286845904947	-1.21526067567816	0.287952738116361	2.43925805688391e-05	0.000453355504349826	IL11RA	3590
ENSG00000132781	1	45794835	45806142	87.2112656739339	-1.21509784702227	0.249791145745029	1.14772477586841e-06	2.99278850285968e-05	MUTYH	4595
ENSG00000127423	1	26158414	26185903	28.4802387420952	-1.21258935961468	0.333375393389955	0.000275501216715842	0.00362876212841311	AUNIP	79000
ENSG00000111077	12	53440753	53458156	1746.07491526973	-1.21255172877157	0.235283494238686	2.55563344700751e-07	7.77469969423992e-06	TENC1	23371
ENSG00000196739	9	116917840	117074791	319.773593362356	-1.20947125652953	0.130187251715785	1.53935891027481e-20	4.37681182469483e-18	COL27A1	85301
ENSG00000149929	16	30003645	30007757	140.304181692925	-1.20775576287585	0.32121216911715	0.000169917571249062	0.00240404908221759	HIRIP3	8479
ENSG00000165821	14	21989232	22005350	125.131505241627	-1.207101094862	0.295860736731978	4.50427152520318e-05	0.000776625708456315	SALL2	6297
ENSG00000177084	12	133200348	133263951	420.7133652818	-1.20681949155527	0.13764798373811	1.82785540051428e-18	3.94523242286184e-16	POLE	5426
ENSG00000171823	12	1675159	1703331	141.355647033268	-1.19959152648166	0.204032068570188	4.11690648647881e-09	1.82240905396974e-07	FBXL14	144699
ENSG00000124074	16	67696848	67701168	136.484669044491	-1.19758366574169	0.268789480386554	8.37093118398619e-06	0.000175427664855047	ENKD1	84080
ENSG00000176619	19	2427636	2456994	2617.28225857636	-1.19102184489876	0.0897370986473838	3.34927462431722e-40	4.12658544337751e-37	LMNB2	84823
ENSG00000102349	X	56258854	56314322	72.5709009414755	-1.18850925934575	0.310478632291646	0.000129193734183551	0.0019044161115691	KLF8	11279
ENSG00000169169	19	50194155	50216988	253.473106447764	-1.18578216859814	0.136479389557303	3.6770662763194e-18	7.60355592942409e-16	CPT1C	126129
ENSG00000100749	14	97263641	97398059	139.111501634059	-1.18112546997138	0.181858244641328	8.31664400485234e-11	5.02910354240253e-09	VRK1	7443
ENSG00000187792	22	24083769	24093279	91.3956992051767	-1.17922718948633	0.317560867459939	0.000204501781036185	0.00280738981673166	ZNF70	7621
ENSG00000163462	1	155145873	155157447	110.553717200836	-1.17723857965716	0.222697584228305	1.24838598014189e-07	4.05656850909844e-06	TRIM46	80128
ENSG00000197355	9	139971953	139978991	188.862454212283	-1.17541967750344	0.254101348957404	3.7317185038446e-06	8.66825735732009e-05	UAP1L1	91373
ENSG00000149150	11	57252007	57283259	99.5895883696457	-1.17501291622992	0.256966022129108	4.8161896211035e-06	0.000107808271836511	SLC43A1	8501
ENSG00000168765	1	110198703	110208118	48.8229047485524	-1.1746970444596	0.34373892991459	0.000632198658280758	0.00731667879661919	GSTM4	2948
ENSG00000101004	20	25433341	25566153	108.941995182823	-1.17336262129583	0.19584756455533	2.08293754273129e-09	9.76021797090642e-08	NINL	22981
ENSG00000013619	X	149529689	149682448	422.444726367693	-1.16733751511337	0.200964571265915	6.29698731610833e-09	2.67916424370249e-07	MAMLD1	10046
ENSG00000077514	11	74204896	74380162	261.026141527536	-1.16667076027793	0.261971774765542	8.45125760903429e-06	0.000176771609588664	POLD3	10714
ENSG00000079337	12	48128455	48164823	151.703181725931	-1.16620564767119	0.246529356570236	2.23974121811297e-06	5.48254534930467e-05	RAPGEF3	10411
ENSG00000182481	17	66031635	66042958	1397.027050603	-1.16612478875357	0.143149196504022	3.75478022283823e-16	5.55144255946632e-14	KPNA2	3838
ENSG00000158292	1	6307406	6321035	286.136185487938	-1.16406993190988	0.143494990601413	4.96832525387076e-16	7.16650623204675e-14	GPR153	387509
ENSG00000133216	1	23037332	23241818	62.8402315494787	-1.16244969511326	0.315080674573972	0.000224808646391387	0.00304795583392632	EPHB2	2048
ENSG00000261061	16	81064375	81065090	60.8020644567024	-1.15466365105267	0.293380587915576	8.29478692817407e-05	0.00130605351153412	NA	NA
ENSG00000217791	5	53154996	53156231	205.307720625125	-1.15377101556426	0.239737069661193	1.48940737102629e-06	3.78040995375514e-05	NA	NA
ENSG00000138346	10	70173821	70231879	65.2787022882802	-1.1525069479703	0.270044039764777	1.97367622843933e-05	0.000375315794694218	DNA2	1763
ENSG00000081803	7	121958481	122526813	239.65922603643	-1.15176344880534	0.333115875276331	0.000545119250982892	0.0064399425695422	CADPS2	93664
ENSG00000112759	6	44187242	44201888	352.322311873768	-1.1507556884762	0.256795337722565	7.42185250838823e-06	0.000158229400629445	SLC29A1	2030
ENSG00000182580	3	184279572	184300197	180.378996003393	-1.15023487670026	0.215115906964893	8.94007804775011e-08	2.98372582248274e-06	EPHB3	2049
ENSG00000205476	14	99977603	100070363	120.5197308706	-1.14750308955265	0.336627504004441	0.000652441438095476	0.00752445137460344	CCDC85C	317762
ENSG00000168010	11	72525353	72554719	116.841617107463	-1.1431493222221	0.205415542733512	2.62065868463607e-08	9.72307118001112e-07	ATG16L2	89849
ENSG00000120539	10	27443753	27475853	253.781857653814	-1.14132105426567	0.159076101445406	7.24734084743958e-13	6.35916524803526e-11	MASTL	84930
ENSG00000164318	5	38258511	38465123	41.3373774799239	-1.13695888101392	0.284342415581147	6.37302842981673e-05	0.00104694694816489	EGFLAM	133584
ENSG00000216775	6	52529946	52533953	589.414176739004	-1.1304489235429	0.247417314537289	4.90064215381224e-06	0.00010953287111733	NA	NA
ENSG00000253173	8	71016028	71016414	43.947954176449	-1.1304366618169	0.301324091679209	0.000175734769873888	0.00247939966180282	NA	NA
ENSG00000149636	20	35380194	35402230	203.959755504355	-1.12413068184335	0.22998929601665	1.01993807359863e-06	2.70247032583438e-05	DSN1	79980
ENSG00000160712	1	154377669	154441926	124.539788424165	-1.12310224259788	0.217439580909797	2.40280495965108e-07	7.37042973619112e-06	IL6R	3570
